
 -  09:18:22.000 - 	INFO:	  Maze sizes set --X:50, Y:20-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:38, Y:3-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 Direction Return = 21
 -  09:18:22.280 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.280 - 	INFO:	  Building Up(North)
 -  09:18:22.280 - 	DEBUG2:		  Moving to:  --X:39, Y:4-- 
 -  09:18:22.280 - 	INFO:	  Tour: Position:  --X:39, Y:3-- 
 -  09:18:22.280 - 	DEBUG1:		Tour: X axis <=> Left: 38 - Right: 40
 -  09:18:22.280 - 	DEBUG1:		Tour: Y axis <=> Up: 4 - Down: 2
 -  09:18:22.280 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:3-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Tour: Visiting bottom half
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:3-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:2-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:2-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:2-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:3-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:39, Y:4-- 
 -  09:18:22.280 - 	INFO:	  	Getting Directions....
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:39, Y:5--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:39, Y:5-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:39, Y:3--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:39, Y:3-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 Direction Return = 1
 -  09:18:22.280 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.280 - 	INFO:	  Building Up(North)
 -  09:18:22.280 - 	DEBUG2:		  Moving to:  --X:39, Y:5-- 
 -  09:18:22.280 - 	INFO:	  Tour: Position:  --X:39, Y:4-- 
 -  09:18:22.280 - 	DEBUG1:		Tour: X axis <=> Left: 38 - Right: 40
 -  09:18:22.280 - 	DEBUG1:		Tour: Y axis <=> Up: 5 - Down: 3
 -  09:18:22.280 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:4-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Tour: Visiting bottom half
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:4-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:3-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:3-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:3-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:4-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:39, Y:5-- 
 -  09:18:22.280 - 	INFO:	  	Getting Directions....
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:39, Y:6--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:39, Y:6-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:40, Y:5--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:40, Y:5-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:39, Y:4--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:39, Y:4-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:38, Y:5--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:38, Y:5-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 Direction Return = 69
 -  09:18:22.280 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.280 - 	INFO:	  Building Up(North)
 -  09:18:22.280 - 	DEBUG2:		  Moving to:  --X:39, Y:6-- 
 -  09:18:22.280 - 	INFO:	  Tour: Position:  --X:39, Y:5-- 
 -  09:18:22.280 - 	DEBUG1:		Tour: X axis <=> Left: 38 - Right: 40
 -  09:18:22.280 - 	DEBUG1:		Tour: Y axis <=> Up: 6 - Down: 4
 -  09:18:22.280 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:5-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Tour: Visiting bottom half
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:5-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:4-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:4-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:4-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:5-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:39, Y:6-- 
 -  09:18:22.280 - 	INFO:	  	Getting Directions....
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:39, Y:7--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:39, Y:7-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:39, Y:5--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:39, Y:5-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 Direction Return = 1
 -  09:18:22.280 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.280 - 	INFO:	  Building Up(North)
 -  09:18:22.280 - 	DEBUG2:		  Moving to:  --X:39, Y:7-- 
 -  09:18:22.280 - 	INFO:	  Tour: Position:  --X:39, Y:6-- 
 -  09:18:22.280 - 	DEBUG1:		Tour: X axis <=> Left: 38 - Right: 40
 -  09:18:22.280 - 	DEBUG1:		Tour: Y axis <=> Up: 7 - Down: 5
 -  09:18:22.280 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:6-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Tour: Visiting bottom half
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:6-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:5-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:5-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:5-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:6-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:39, Y:7-- 
 -  09:18:22.280 - 	INFO:	  	Getting Directions....
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:39, Y:8--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:39, Y:8-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:40, Y:7--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:40, Y:7-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:39, Y:6--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:39, Y:6-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:38, Y:7--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:38, Y:7-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 Direction Return = 69
 -  09:18:22.280 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.280 - 	INFO:	  Building Right(East)
 -  09:18:22.280 - 	DEBUG2:		  Moving to:  --X:40, Y:7-- 
 -  09:18:22.280 - 	INFO:	  Tour: Position:  --X:39, Y:7-- 
 -  09:18:22.280 - 	DEBUG1:		Tour: X axis <=> Left: 38 - Right: 40
 -  09:18:22.280 - 	DEBUG1:		Tour: Y axis <=> Up: 8 - Down: 6
 -  09:18:22.280 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:7-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Tour: Visiting left half
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:8-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:8-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:7-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:6-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:6-- 
 -  09:18:22.280 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:40, Y:7-- 
 -  09:18:22.280 - 	INFO:	  	Getting Directions....
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:41, Y:7--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:41, Y:7-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:39, Y:7--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:39, Y:7-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 Direction Return = 4
 -  09:18:22.280 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.280 - 	INFO:	  Building Right(East)
 -  09:18:22.280 - 	DEBUG2:		  Moving to:  --X:41, Y:7-- 
 -  09:18:22.280 - 	INFO:	  Tour: Position:  --X:40, Y:7-- 
 -  09:18:22.280 - 	DEBUG1:		Tour: X axis <=> Left: 39 - Right: 41
 -  09:18:22.280 - 	DEBUG1:		Tour: Y axis <=> Up: 8 - Down: 6
 -  09:18:22.280 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:7-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Tour: Visiting left half
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:8-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:8-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:7-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:39, Y:6-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:6-- 
 -  09:18:22.280 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:41, Y:7-- 
 -  09:18:22.280 - 	INFO:	  	Getting Directions....
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:41, Y:8--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:41, Y:8-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:42, Y:7--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:42, Y:7-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:41, Y:6--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:41, Y:6-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:40, Y:7--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:40, Y:7-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 Direction Return = 21
 -  09:18:22.280 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.280 - 	INFO:	  Building Up(North)
 -  09:18:22.280 - 	DEBUG2:		  Moving to:  --X:41, Y:8-- 
 -  09:18:22.280 - 	INFO:	  Tour: Position:  --X:41, Y:7-- 
 -  09:18:22.280 - 	DEBUG1:		Tour: X axis <=> Left: 40 - Right: 42
 -  09:18:22.280 - 	DEBUG1:		Tour: Y axis <=> Up: 8 - Down: 6
 -  09:18:22.280 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:7-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Tour: Visiting bottom half
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:7-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:6-- 
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:6-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:6-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:7-- 
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.280 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:41, Y:8-- 
 -  09:18:22.280 - 	INFO:	  	Getting Directions....
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:41, Y:9--  is acceptable
 -  09:18:22.280 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:41, Y:9-- 
 -  09:18:22.280 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:41, Y:7--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:41, Y:7-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 Direction Return = 1
 -  09:18:22.296 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.296 - 	INFO:	  Building Up(North)
 -  09:18:22.296 - 	DEBUG2:		  Moving to:  --X:41, Y:9-- 
 -  09:18:22.296 - 	INFO:	  Tour: Position:  --X:41, Y:8-- 
 -  09:18:22.296 - 	DEBUG1:		Tour: X axis <=> Left: 40 - Right: 42
 -  09:18:22.296 - 	DEBUG1:		Tour: Y axis <=> Up: 9 - Down: 7
 -  09:18:22.296 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:8-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	INFO:	  Tour: Visiting bottom half
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:8-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:7-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:7-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:7-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:8-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:41, Y:9-- 
 -  09:18:22.296 - 	INFO:	  	Getting Directions....
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:41, Y:10--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:41, Y:10-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:42, Y:9--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:42, Y:9-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:41, Y:8--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:41, Y:8-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:40, Y:9--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:40, Y:9-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 Direction Return = 69
 -  09:18:22.296 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.296 - 	INFO:	  Building Up(North)
 -  09:18:22.296 - 	DEBUG2:		  Moving to:  --X:41, Y:10-- 
 -  09:18:22.296 - 	INFO:	  Tour: Position:  --X:41, Y:9-- 
 -  09:18:22.296 - 	DEBUG1:		Tour: X axis <=> Left: 40 - Right: 42
 -  09:18:22.296 - 	DEBUG1:		Tour: Y axis <=> Up: 10 - Down: 8
 -  09:18:22.296 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:9-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	INFO:	  Tour: Visiting bottom half
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:9-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:8-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:8-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:8-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:9-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:41, Y:10-- 
 -  09:18:22.296 - 	INFO:	  	Getting Directions....
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:41, Y:11--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:41, Y:11-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:41, Y:9--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:41, Y:9-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 Direction Return = 1
 -  09:18:22.296 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.296 - 	INFO:	  Building Up(North)
 -  09:18:22.296 - 	DEBUG2:		  Moving to:  --X:41, Y:11-- 
 -  09:18:22.296 - 	INFO:	  Tour: Position:  --X:41, Y:10-- 
 -  09:18:22.296 - 	DEBUG1:		Tour: X axis <=> Left: 40 - Right: 42
 -  09:18:22.296 - 	DEBUG1:		Tour: Y axis <=> Up: 11 - Down: 9
 -  09:18:22.296 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:10-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	INFO:	  Tour: Visiting bottom half
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:10-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:9-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:9-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:9-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:10-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:41, Y:11-- 
 -  09:18:22.296 - 	INFO:	  	Getting Directions....
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:41, Y:12--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:41, Y:12-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:42, Y:11--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:42, Y:11-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:41, Y:10--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:41, Y:10-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:40, Y:11--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:40, Y:11-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 Direction Return = 69
 -  09:18:22.296 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.296 - 	INFO:	  Building Left(West)
 -  09:18:22.296 - 	DEBUG2:		  Moving to:  --X:40, Y:11-- 
 -  09:18:22.296 - 	INFO:	  Tour: Position:  --X:41, Y:11-- 
 -  09:18:22.296 - 	DEBUG1:		Tour: X axis <=> Left: 40 - Right: 42
 -  09:18:22.296 - 	DEBUG1:		Tour: Y axis <=> Up: 12 - Down: 10
 -  09:18:22.296 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:11-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	INFO:	  Tour: Visiting right half
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:12-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:12-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:11-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:42, Y:10-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:10-- 
 -  09:18:22.296 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:40, Y:11-- 
 -  09:18:22.296 - 	INFO:	  	Getting Directions....
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:41, Y:11--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:41, Y:11-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:39, Y:11--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:39, Y:11-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 Direction Return = 64
 -  09:18:22.296 - 	INFO:	  Build Path: Choosing direction
 -  09:18:22.296 - 	INFO:	  Building Left(West)
 -  09:18:22.296 - 	DEBUG2:		  Moving to:  --X:39, Y:11-- 
 -  09:18:22.296 - 	INFO:	  Tour: Position:  --X:40, Y:11-- 
 -  09:18:22.296 - 	DEBUG1:		Tour: X axis <=> Left: 39 - Right: 41
 -  09:18:22.296 - 	DEBUG1:		Tour: Y axis <=> Up: 12 - Down: 10
 -  09:18:22.296 - 	INFO:	  Marking LAST cell as visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:11-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	INFO:	  Tour: Visiting right half
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:12-- 
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:12-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:11-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:41, Y:10-- 
 -  09:18:22.296 - 	DEBUG3:		    Cell sent to Cartographer:  --X:40, Y:10-- 
 -  09:18:22.296 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:39, Y:11-- 
 -  09:18:22.296 - 	INFO:	  	Getting Directions....
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:39, Y:12--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:39, Y:12-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:40, Y:11--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:40, Y:11-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:39, Y:10--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:39, Y:10-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:38, Y:11--  is acceptable
 -  09:18:22.296 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:38, Y:11-- 
 -  09:18:22.296 - 	DEBUG1:		Get Direction:	 Direction Return = 81
 -  09:18:22.296 - 	INFO:	  Build Path: Choosing direction
